Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-102929,17-03-2023,21-03-2023,Customer 525,Corporate,West,Office Supplies,Storage,Storage Box,176.74,2,0.2,28.89
ORD-102930,26-01-2023,31-01-2023,Customer 256,Home Office,West,Office Supplies,Binders,2-inch Binder,1404.9,3,0.3,248.06
ORD-102931,05-06-2022,10-06-2022,Customer 442,Consumer,West,Office Supplies,Binders,3-ring Binder,552.78,4,0.1,127.12
ORD-102932,28-08-2022,02-09-2022,Customer 216,Consumer,South,Office Supplies,Paper,Legal Pad,1735.88,3,0,368.99
ORD-102933,19-09-2022,20-09-2022,Customer 177,Home Office,East,Office Supplies,Binders,3-ring Binder,234.48,7,0.2,35.02
ORD-102934,09-09-2023,13-09-2023,Customer 649,Consumer,South,Technology,Phones,iPhone 14,863.85,5,0,103.21
ORD-102935,28-07-2022,02-08-2022,Customer 7,Corporate,East,Technology,Copiers,Canon All-in-One,1603.5,10,0,303.66
ORD-102936,25-10-2022,26-10-2022,Customer 113,Home Office,East,Office Supplies,Paper,Legal Pad,371.63,8,0.3,14.1
ORD-102937,27-10-2022,29-10-2022,Customer 909,Home Office,South,Technology,Copiers,HP Copier,1325.12,2,0.3,179.32
ORD-102938,24-06-2022,25-06-2022,Customer 313,Home Office,South,Office Supplies,Paper,A4 Paper,1884.08,9,0,254.75
ORD-102939,05-12-2023,06-12-2023,Customer 160,Home Office,West,Office Supplies,Binders,3-ring Binder,612.64,5,0.1,104.28
ORD-102940,20-09-2022,22-09-2022,Customer 715,Consumer,South,Furniture,Tables,Wooden Desk,112.55,1,0.1,30.23
ORD-102941,28-08-2023,30-08-2023,Customer 774,Consumer,North,Furniture,Tables,Conference Table,773.61,4,0.2,164.33
ORD-102942,10-06-2022,13-06-2022,Customer 872,Home Office,South,Technology,Phones,iPhone 14,1990.31,3,0.1,311.19
ORD-102943,12-09-2023,16-09-2023,Customer 113,Consumer,East,Furniture,Bookcases,Wall Shelf,1537.62,9,0.3,186.41
ORD-102944,28-09-2023,01-10-2023,Customer 960,Home Office,North,Furniture,Tables,Conference Table,1457.81,4,0.2,179.05
ORD-102945,14-08-2022,15-08-2022,Customer 911,Consumer,West,Office Supplies,Binders,2-inch Binder,1162.22,1,0.2,194.58
ORD-102946,16-07-2022,18-07-2022,Customer 941,Corporate,West,Furniture,Chairs,Classic Desk Chair,1455.1,10,0,411.33
ORD-102947,05-12-2023,06-12-2023,Customer 517,Corporate,North,Office Supplies,Storage,File Cabinet,1286.84,5,0,239.63
ORD-102948,01-02-2022,02-02-2022,Customer 587,Home Office,West,Furniture,Tables,Wooden Desk,130.28,10,0.1,29.55
ORD-102949,06-01-2023,10-01-2023,Customer 517,Consumer,West,Furniture,Tables,Wooden Desk,1987.87,7,0.2,125.95
ORD-102950,04-01-2022,08-01-2022,Customer 373,Consumer,North,Technology,Phones,iPhone 14,1280.53,9,0.2,164.34
ORD-102951,17-11-2022,22-11-2022,Customer 973,Corporate,South,Technology,Accessories,Keyboard,1474.6,1,0.2,333.41
ORD-102952,04-06-2022,09-06-2022,Customer 832,Consumer,East,Furniture,Chairs,Classic Desk Chair,102.57,10,0.1,13.19
ORD-102953,19-09-2023,22-09-2023,Customer 615,Consumer,North,Office Supplies,Storage,File Cabinet,1609.13,9,0.2,234.02
ORD-102954,12-10-2023,13-10-2023,Customer 749,Consumer,South,Office Supplies,Paper,A4 Paper,1862.15,8,0.1,372.81
ORD-102955,22-07-2023,23-07-2023,Customer 968,Home Office,East,Office Supplies,Paper,A4 Paper,642.71,7,0.2,139.37
ORD-102956,28-02-2023,05-03-2023,Customer 875,Home Office,West,Technology,Copiers,Canon All-in-One,1710.15,8,0.1,293.96
ORD-102957,04-02-2022,05-02-2022,Customer 60,Home Office,West,Office Supplies,Storage,File Cabinet,1432.49,3,0.3,163.36
ORD-102958,16-01-2022,19-01-2022,Customer 540,Corporate,West,Technology,Copiers,HP Copier,1219.26,5,0.3,65.18
ORD-102959,12-04-2023,16-04-2023,Customer 169,Home Office,West,Technology,Phones,Samsung Galaxy,884.65,4,0,241.86
ORD-102960,13-01-2022,17-01-2022,Customer 485,Consumer,West,Office Supplies,Storage,Storage Box,1107.24,7,0.2,128.36
ORD-102961,01-04-2022,06-04-2022,Customer 5,Corporate,West,Furniture,Bookcases,Tall Bookcase,1333.68,5,0.1,70.73
ORD-102962,19-05-2023,20-05-2023,Customer 295,Consumer,West,Office Supplies,Binders,3-ring Binder,1354.37,7,0.2,104.35
ORD-102963,25-08-2023,26-08-2023,Customer 415,Home Office,South,Office Supplies,Paper,Legal Pad,1341.58,2,0,309.41
ORD-102964,10-02-2023,13-02-2023,Customer 407,Consumer,North,Furniture,Tables,Conference Table,195.01,5,0.1,28.59
ORD-102965,20-03-2022,25-03-2022,Customer 840,Consumer,North,Furniture,Bookcases,Wall Shelf,1828.3,3,0,188.08
ORD-102966,12-08-2022,13-08-2022,Customer 959,Corporate,West,Furniture,Chairs,ErgoChair Pro,1670.18,3,0.3,291.55
ORD-102967,17-12-2023,22-12-2023,Customer 688,Consumer,North,Office Supplies,Paper,A4 Paper,1150.11,4,0.2,237.47
ORD-102968,26-01-2022,27-01-2022,Customer 226,Home Office,North,Technology,Copiers,HP Copier,223.81,3,0.1,29.17
ORD-102969,25-04-2022,26-04-2022,Customer 709,Home Office,East,Furniture,Bookcases,Wall Shelf,1922.72,2,0,523.72
ORD-102970,03-11-2022,05-11-2022,Customer 311,Corporate,South,Furniture,Chairs,ErgoChair Pro,350.22,3,0.1,30.39
ORD-102971,26-04-2023,27-04-2023,Customer 457,Corporate,North,Technology,Accessories,Wireless Mouse,819.87,4,0.3,47.36
ORD-102972,07-03-2022,08-03-2022,Customer 670,Corporate,North,Technology,Accessories,Keyboard,1184.29,10,0.1,195.61
ORD-102973,23-04-2023,27-04-2023,Customer 460,Consumer,North,Technology,Accessories,Wireless Mouse,1827.43,5,0.3,284.04
ORD-102974,03-07-2022,07-07-2022,Customer 962,Consumer,East,Technology,Copiers,HP Copier,1583.6,7,0.1,371.47
ORD-102975,16-02-2023,18-02-2023,Customer 771,Corporate,East,Office Supplies,Storage,Storage Box,1643.13,1,0.2,316.17
ORD-102976,07-05-2022,08-05-2022,Customer 491,Consumer,North,Office Supplies,Storage,Storage Box,1099.41,4,0,78.58
ORD-102977,20-09-2022,21-09-2022,Customer 517,Corporate,North,Furniture,Chairs,ErgoChair Pro,502.06,8,0.1,36.21
ORD-102978,03-10-2022,05-10-2022,Customer 103,Consumer,West,Office Supplies,Paper,Legal Pad,334.24,1,0.3,58.82
ORD-102979,14-03-2023,18-03-2023,Customer 148,Consumer,East,Office Supplies,Storage,File Cabinet,1509.76,5,0.2,108.38
ORD-102980,20-10-2023,25-10-2023,Customer 480,Consumer,West,Office Supplies,Storage,File Cabinet,1008.84,8,0.3,133.21
ORD-102981,14-11-2023,15-11-2023,Customer 22,Home Office,North,Office Supplies,Paper,Legal Pad,395.3,1,0.1,67.78
ORD-102982,09-01-2023,12-01-2023,Customer 869,Consumer,North,Technology,Accessories,Keyboard,1848.49,8,0,353.18
ORD-102983,11-08-2022,14-08-2022,Customer 651,Home Office,East,Furniture,Chairs,ErgoChair Pro,1264.43,7,0.3,145.71
ORD-102984,31-10-2022,02-11-2022,Customer 772,Home Office,East,Technology,Phones,iPhone 14,1748.36,3,0.3,288.01
ORD-102985,23-07-2023,24-07-2023,Customer 400,Home Office,South,Furniture,Chairs,Classic Desk Chair,213.92,2,0,24.36
ORD-102986,01-08-2022,04-08-2022,Customer 337,Consumer,South,Office Supplies,Paper,Legal Pad,1083.1,10,0.2,240.2
ORD-102987,18-09-2023,20-09-2023,Customer 464,Home Office,South,Furniture,Chairs,ErgoChair Pro,156.28,2,0.3,30.11
ORD-102988,10-08-2023,13-08-2023,Customer 993,Home Office,South,Technology,Copiers,Canon All-in-One,1761.54,10,0.3,237.92
ORD-102989,13-01-2022,17-01-2022,Customer 188,Consumer,North,Technology,Phones,iPhone 14,962.16,3,0.2,156.45
ORD-102990,12-10-2023,17-10-2023,Customer 245,Home Office,West,Furniture,Chairs,ErgoChair Pro,216.79,5,0.1,57.85
ORD-102991,03-07-2023,04-07-2023,Customer 735,Home Office,North,Office Supplies,Storage,Storage Box,567.09,8,0.1,47.68
ORD-102992,24-09-2022,26-09-2022,Customer 755,Consumer,East,Office Supplies,Storage,File Cabinet,1543.67,7,0,287.27
ORD-102993,20-06-2022,25-06-2022,Customer 246,Consumer,West,Technology,Copiers,HP Copier,1744.88,6,0.1,183.02
ORD-102994,11-07-2022,12-07-2022,Customer 447,Corporate,West,Technology,Accessories,Wireless Mouse,1665.12,2,0.3,142.25
ORD-102995,16-02-2022,21-02-2022,Customer 685,Consumer,East,Furniture,Chairs,ErgoChair Pro,955.27,2,0.3,117.86
ORD-102996,23-12-2023,26-12-2023,Customer 914,Home Office,East,Furniture,Tables,Wooden Desk,903.75,4,0.2,62.28
ORD-102997,31-12-2023,04-01-2024,Customer 665,Home Office,West,Furniture,Tables,Wooden Desk,1036.83,1,0.3,81.58
ORD-102998,09-04-2022,14-04-2022,Customer 756,Home Office,East,Furniture,Tables,Wooden Desk,216.22,10,0.2,46.25
ORD-102999,19-11-2023,20-11-2023,Customer 746,Consumer,East,Furniture,Tables,Conference Table,1525.34,3,0,266.15
ORD-103000,09-02-2023,12-02-2023,Customer 234,Corporate,West,Technology,Phones,iPhone 14,1933.24,4,0.1,368.88
ORD-103001,24-06-2023,26-06-2023,Customer 77,Consumer,South,Technology,Copiers,Canon All-in-One,172.51,10,0.3,33.14
ORD-103002,17-03-2022,22-03-2022,Customer 867,Home Office,East,Furniture,Chairs,ErgoChair Pro,1515.04,3,0.1,258.08
ORD-103003,16-10-2023,20-10-2023,Customer 148,Home Office,East,Furniture,Chairs,ErgoChair Pro,1914.69,8,0.1,432.06
ORD-103004,08-02-2023,10-02-2023,Customer 376,Corporate,South,Office Supplies,Binders,2-inch Binder,112.4,10,0,9.59
ORD-103005,20-04-2022,25-04-2022,Customer 960,Corporate,West,Office Supplies,Binders,2-inch Binder,472.75,10,0.3,40.6
ORD-103006,22-11-2022,26-11-2022,Customer 370,Corporate,South,Office Supplies,Storage,File Cabinet,1317.79,2,0.2,97.38
ORD-103007,08-02-2022,12-02-2022,Customer 311,Corporate,East,Furniture,Tables,Conference Table,355.91,4,0.1,71.06
ORD-103008,07-06-2022,09-06-2022,Customer 459,Home Office,North,Furniture,Chairs,ErgoChair Pro,236.5,1,0.3,34.24
ORD-103009,11-03-2023,12-03-2023,Customer 768,Home Office,East,Office Supplies,Binders,2-inch Binder,1141.66,8,0.1,132.87
ORD-103010,01-05-2023,04-05-2023,Customer 441,Home Office,North,Technology,Copiers,HP Copier,1574.77,8,0.1,302.2
ORD-103011,03-05-2023,06-05-2023,Customer 904,Home Office,North,Furniture,Chairs,Classic Desk Chair,1777.29,7,0,367.29
ORD-103012,06-10-2023,07-10-2023,Customer 799,Corporate,West,Technology,Phones,Samsung Galaxy,129.8,10,0.1,7.79
ORD-103013,15-01-2023,16-01-2023,Customer 739,Home Office,East,Technology,Copiers,Canon All-in-One,1205.51,2,0.1,194.25
ORD-103014,19-02-2023,24-02-2023,Customer 164,Corporate,North,Furniture,Bookcases,Tall Bookcase,1932.22,2,0,421.14
ORD-103015,10-06-2022,12-06-2022,Customer 392,Corporate,East,Furniture,Tables,Conference Table,160.39,2,0,26.78
ORD-103016,13-01-2023,15-01-2023,Customer 270,Home Office,North,Furniture,Tables,Conference Table,149.77,4,0.2,26.81
ORD-103017,30-03-2023,31-03-2023,Customer 410,Home Office,West,Technology,Accessories,Wireless Mouse,1139.91,2,0.3,74.99
ORD-103018,25-11-2023,30-11-2023,Customer 46,Home Office,South,Furniture,Bookcases,Wall Shelf,1331.79,8,0.2,202.02
ORD-103019,04-04-2022,06-04-2022,Customer 733,Consumer,North,Technology,Accessories,Wireless Mouse,84.89,3,0.1,10.99
ORD-103020,03-02-2023,05-02-2023,Customer 619,Corporate,South,Technology,Phones,Samsung Galaxy,1836.24,6,0,389.47
ORD-103021,19-03-2023,23-03-2023,Customer 971,Consumer,West,Technology,Phones,Samsung Galaxy,1754.37,6,0,261.94
ORD-103022,22-05-2023,25-05-2023,Customer 674,Home Office,West,Furniture,Bookcases,Tall Bookcase,1735.63,5,0.3,77.71
ORD-103023,09-02-2022,12-02-2022,Customer 211,Consumer,West,Technology,Accessories,Keyboard,1582.55,7,0.2,67.18
ORD-103024,18-12-2023,20-12-2023,Customer 299,Consumer,East,Office Supplies,Storage,Storage Box,429.58,3,0.2,89.55
ORD-103025,14-05-2023,16-05-2023,Customer 390,Home Office,West,Office Supplies,Paper,A4 Paper,445.43,3,0,44.25
ORD-103026,20-10-2023,23-10-2023,Customer 981,Consumer,South,Technology,Phones,iPhone 14,1707.98,4,0.3,80.31
ORD-103027,23-10-2022,28-10-2022,Customer 777,Corporate,North,Office Supplies,Paper,Legal Pad,351.76,3,0.2,43.61
ORD-103028,30-09-2022,05-10-2022,Customer 659,Home Office,East,Furniture,Chairs,ErgoChair Pro,416.84,5,0.3,28.51
ORD-103029,29-10-2023,02-11-2023,Customer 288,Home Office,West,Furniture,Tables,Wooden Desk,351.08,10,0.1,91.16
ORD-103030,30-04-2022,01-05-2022,Customer 601,Home Office,South,Office Supplies,Binders,2-inch Binder,1095.15,8,0,320.17
ORD-103031,03-07-2023,06-07-2023,Customer 855,Home Office,West,Technology,Phones,iPhone 14,351.19,4,0,103.78
ORD-103032,26-02-2023,02-03-2023,Customer 254,Consumer,South,Office Supplies,Binders,3-ring Binder,651.78,7,0,191.89
ORD-103033,07-12-2023,08-12-2023,Customer 523,Home Office,East,Office Supplies,Binders,2-inch Binder,1030.79,4,0.3,194.61
ORD-103034,04-10-2022,06-10-2022,Customer 76,Consumer,East,Office Supplies,Storage,Storage Box,749.76,1,0.1,180.99
ORD-103035,07-11-2022,09-11-2022,Customer 821,Corporate,North,Technology,Copiers,HP Copier,73.39,8,0.1,3.93
ORD-103036,02-01-2023,03-01-2023,Customer 662,Consumer,South,Technology,Phones,Samsung Galaxy,715.69,7,0.1,146.86
ORD-103037,09-07-2023,12-07-2023,Customer 615,Consumer,West,Technology,Phones,iPhone 14,977.1,2,0,200.54
ORD-103038,16-06-2022,18-06-2022,Customer 775,Consumer,North,Furniture,Tables,Conference Table,452.35,6,0.1,104.5
ORD-103039,28-03-2023,30-03-2023,Customer 186,Consumer,South,Office Supplies,Storage,Storage Box,169.17,7,0.2,23.78
ORD-103040,10-05-2022,11-05-2022,Customer 444,Consumer,East,Furniture,Tables,Wooden Desk,197.51,1,0,21.78
ORD-103041,10-05-2023,12-05-2023,Customer 320,Corporate,North,Technology,Phones,Samsung Galaxy,1723.86,4,0,356.71
ORD-103042,01-09-2023,05-09-2023,Customer 713,Home Office,North,Office Supplies,Storage,File Cabinet,51.56,4,0.2,6.58
ORD-103043,27-02-2022,02-03-2022,Customer 237,Home Office,West,Office Supplies,Binders,2-inch Binder,1456.2,8,0.2,295.38
ORD-103044,23-12-2023,28-12-2023,Customer 997,Consumer,South,Technology,Copiers,Canon All-in-One,1337.52,3,0,316.32
ORD-103045,22-03-2023,27-03-2023,Customer 367,Consumer,North,Office Supplies,Paper,Legal Pad,654.86,3,0.1,164.92
ORD-103046,11-01-2023,12-01-2023,Customer 5,Corporate,West,Office Supplies,Binders,2-inch Binder,1927.75,7,0.2,392.63
ORD-103047,01-10-2022,06-10-2022,Customer 607,Home Office,North,Furniture,Chairs,ErgoChair Pro,1210.1,8,0.2,272.14
ORD-103048,20-06-2023,24-06-2023,Customer 554,Home Office,East,Furniture,Tables,Conference Table,231.81,7,0.2,40.81
ORD-103049,21-01-2023,24-01-2023,Customer 770,Home Office,West,Furniture,Bookcases,Wall Shelf,1256.61,9,0.1,58.52
ORD-103050,19-01-2023,20-01-2023,Customer 96,Corporate,North,Office Supplies,Storage,Storage Box,1430.81,3,0.3,173.32
ORD-103051,27-05-2023,29-05-2023,Customer 822,Corporate,West,Technology,Accessories,Wireless Mouse,394.16,10,0.2,87.16
ORD-103052,24-05-2023,27-05-2023,Customer 850,Consumer,North,Furniture,Bookcases,Wall Shelf,1116.16,3,0.3,200.86
ORD-103053,09-06-2022,14-06-2022,Customer 217,Home Office,South,Technology,Phones,iPhone 14,63.15,9,0.3,6.92
ORD-103054,08-03-2023,10-03-2023,Customer 287,Home Office,East,Technology,Copiers,HP Copier,603.02,6,0.2,99.39
ORD-103055,17-10-2022,21-10-2022,Customer 246,Home Office,South,Office Supplies,Paper,A4 Paper,272.22,4,0,31.57
ORD-103056,01-08-2022,06-08-2022,Customer 603,Corporate,West,Technology,Phones,Samsung Galaxy,1368.04,8,0,123.37
ORD-103057,13-07-2023,14-07-2023,Customer 616,Consumer,West,Office Supplies,Storage,File Cabinet,838.97,3,0,230.28
ORD-103058,24-06-2022,26-06-2022,Customer 435,Consumer,West,Furniture,Chairs,ErgoChair Pro,1164.38,9,0.1,137.23
ORD-103059,01-08-2022,06-08-2022,Customer 910,Consumer,East,Furniture,Bookcases,Tall Bookcase,373.2,6,0.3,74.72
ORD-103060,19-11-2023,20-11-2023,Customer 995,Corporate,West,Furniture,Bookcases,Tall Bookcase,590.08,1,0,50.85
ORD-103061,14-02-2022,19-02-2022,Customer 174,Corporate,South,Office Supplies,Storage,File Cabinet,451.53,8,0,121.66
ORD-103062,16-06-2022,17-06-2022,Customer 981,Corporate,East,Office Supplies,Storage,File Cabinet,871.47,7,0.1,52.27
ORD-103063,25-02-2022,28-02-2022,Customer 993,Home Office,West,Furniture,Bookcases,Tall Bookcase,1943.74,3,0.1,524.5
ORD-103064,05-11-2023,10-11-2023,Customer 516,Consumer,West,Technology,Accessories,Keyboard,261.93,7,0.3,41.06
ORD-103065,14-10-2022,17-10-2022,Customer 553,Corporate,South,Technology,Accessories,Wireless Mouse,1286.07,3,0.3,264.25
ORD-103066,01-06-2023,06-06-2023,Customer 52,Home Office,West,Furniture,Bookcases,Tall Bookcase,378.9,9,0.3,57.55
ORD-103067,21-10-2023,24-10-2023,Customer 239,Home Office,North,Office Supplies,Storage,File Cabinet,895.12,2,0.1,69.74
ORD-103068,21-06-2022,25-06-2022,Customer 740,Corporate,East,Office Supplies,Storage,Storage Box,170.74,9,0.1,43.86
ORD-103069,21-06-2023,24-06-2023,Customer 1,Consumer,East,Technology,Phones,Samsung Galaxy,690.11,5,0.2,70.92
ORD-103070,01-01-2024,02-01-2024,Customer 577,Corporate,East,Furniture,Tables,Wooden Desk,1775.61,2,0,164.46
ORD-103071,04-11-2023,09-11-2023,Customer 660,Home Office,East,Furniture,Tables,Conference Table,1793.13,6,0.1,366.3
ORD-103072,25-04-2023,26-04-2023,Customer 99,Home Office,North,Technology,Copiers,Canon All-in-One,1202.58,1,0.2,185.86
ORD-103073,22-09-2022,24-09-2022,Customer 29,Corporate,East,Office Supplies,Storage,File Cabinet,472.07,2,0.2,52.17
ORD-103074,24-01-2022,26-01-2022,Customer 386,Consumer,West,Technology,Accessories,Keyboard,467.48,6,0,128.23
ORD-103075,25-04-2022,30-04-2022,Customer 692,Home Office,South,Technology,Copiers,Canon All-in-One,1031.72,1,0.2,94.22
ORD-103076,19-11-2022,21-11-2022,Customer 10,Consumer,West,Furniture,Tables,Wooden Desk,508.14,6,0.1,38.81
ORD-103077,25-04-2022,30-04-2022,Customer 872,Corporate,North,Office Supplies,Paper,Legal Pad,1763.68,2,0.1,264.97
ORD-103078,05-06-2022,09-06-2022,Customer 552,Consumer,West,Technology,Copiers,HP Copier,359.61,5,0,61.83
ORD-103079,14-03-2023,19-03-2023,Customer 524,Consumer,North,Technology,Copiers,Canon All-in-One,1933.51,9,0.2,273.08
ORD-103080,05-10-2023,09-10-2023,Customer 927,Consumer,East,Furniture,Tables,Conference Table,985.79,2,0.3,184.34
ORD-103081,20-02-2022,21-02-2022,Customer 481,Corporate,West,Office Supplies,Storage,File Cabinet,92.47,4,0,26.96
ORD-103082,13-07-2023,16-07-2023,Customer 668,Home Office,North,Furniture,Tables,Conference Table,1337.81,1,0,328.98
ORD-103083,01-06-2022,04-06-2022,Customer 775,Home Office,North,Technology,Accessories,Wireless Mouse,650.97,6,0.1,58.43
ORD-103084,09-02-2023,14-02-2023,Customer 862,Consumer,South,Technology,Accessories,Wireless Mouse,1884.74,4,0.2,198.97
ORD-103085,29-08-2022,01-09-2022,Customer 63,Home Office,South,Technology,Phones,Samsung Galaxy,882.77,9,0.3,101.52
ORD-103086,04-11-2023,09-11-2023,Customer 356,Home Office,East,Furniture,Chairs,Classic Desk Chair,1593.83,1,0,115.45
ORD-103087,08-06-2022,09-06-2022,Customer 956,Corporate,South,Furniture,Bookcases,Tall Bookcase,529.1,10,0.2,90.15
ORD-103088,26-11-2022,28-11-2022,Customer 160,Consumer,North,Office Supplies,Paper,A4 Paper,525.05,9,0,91.39
ORD-103089,14-11-2023,18-11-2023,Customer 146,Corporate,West,Furniture,Chairs,ErgoChair Pro,935.74,2,0.1,200.89
ORD-103090,05-03-2023,08-03-2023,Customer 469,Corporate,West,Office Supplies,Binders,3-ring Binder,1730.41,8,0.3,294.67
ORD-103091,17-04-2023,22-04-2023,Customer 224,Home Office,East,Office Supplies,Paper,A4 Paper,885.05,10,0.3,86.08
ORD-103092,29-03-2022,30-03-2022,Customer 1000,Consumer,North,Technology,Copiers,HP Copier,1970.83,2,0.2,129.58
ORD-103093,23-10-2023,25-10-2023,Customer 598,Consumer,North,Office Supplies,Binders,2-inch Binder,835.36,4,0.2,174.5
ORD-103094,03-04-2023,07-04-2023,Customer 437,Consumer,East,Office Supplies,Binders,3-ring Binder,1221.34,7,0.3,146.38
ORD-103095,25-01-2022,27-01-2022,Customer 897,Home Office,East,Furniture,Bookcases,Wall Shelf,729.14,10,0.3,32.13
ORD-103096,26-02-2023,01-03-2023,Customer 311,Home Office,East,Office Supplies,Binders,3-ring Binder,132.59,10,0.1,30.17
ORD-103097,06-02-2023,10-02-2023,Customer 36,Home Office,East,Furniture,Bookcases,Tall Bookcase,1472.51,10,0,85.67
ORD-103098,02-06-2023,06-06-2023,Customer 216,Home Office,North,Office Supplies,Storage,Storage Box,642.43,9,0.3,38.74
ORD-103099,10-08-2023,14-08-2023,Customer 796,Consumer,East,Technology,Phones,iPhone 14,475.51,2,0,105.87
ORD-103100,03-08-2022,05-08-2022,Customer 624,Home Office,North,Technology,Copiers,Canon All-in-One,1897.77,10,0.1,458.59
ORD-103101,06-10-2023,10-10-2023,Customer 444,Consumer,West,Furniture,Tables,Wooden Desk,198.27,6,0.1,35.93
ORD-103102,16-10-2023,18-10-2023,Customer 714,Consumer,South,Technology,Phones,Samsung Galaxy,514.22,5,0.3,36.34
ORD-103103,15-07-2022,16-07-2022,Customer 473,Corporate,South,Technology,Phones,iPhone 14,485.88,2,0.1,48.57
ORD-103104,17-05-2022,22-05-2022,Customer 986,Consumer,South,Technology,Accessories,Keyboard,461.52,9,0.3,74.16
ORD-103105,02-06-2022,06-06-2022,Customer 228,Consumer,North,Technology,Copiers,Canon All-in-One,1402.58,7,0.2,318.91
ORD-103106,12-06-2022,17-06-2022,Customer 198,Corporate,North,Technology,Phones,Samsung Galaxy,1091.22,3,0.2,69.84
ORD-103107,03-10-2023,08-10-2023,Customer 882,Corporate,West,Technology,Phones,iPhone 14,1135.39,9,0,95.91
